Label,Time,ID,Signal1_of_ID,Signal2_of_ID,Signal3_of_ID,Signal4_of_ID
1,73498670.6965,id9,0.27065442700621856
1,73498670.6763,id2,0.0,0.8126595166661256,0.14073266070551618
1,73498664.9245,id6,0.5526315789473684,0.3333333333333333
1,73498662.5643,id5,0.18401768095984647,0.5412566744588186
1,73498662.0634,id3,0.6,1.0
1,73498661.4509,id8,0.14305040478314127
1,73498660.3171,id1,0.8088949430367111,1.0
1,73498657.2955,id7,0.03702510566155534,1.0
1,73498647.5643,id5,0.1840199452789549,0.5412566744588186
1,73498647.0634,id3,0.4,1.0
1,73498646.4509,id8,0.14185547300094323
1,73498645.3171,id1,0.8089048962853842,0.75
1,73498642.4205,id4,0.19504
1,73498642.2955,id7,0.03671582673598142,0.75
1,73498640.6965,id9,0.27065442700621856
1,73498640.6763,id2,0.0,0.8126791646721417,0.13839134801125821
1,73498640.4139,id10,0.27069034641539763,0.3333333333333333,0.47544980121974806,0.38279267263928535
1,73498634.9245,id6,0.5526315789473684,0.2222222222222222
1,73498632.5643,id5,0.18402220959806329,0.5436777829395052
1,73498632.0634,id3,0.2,1.0
1,73498631.4509,id8,0.14066054121874513
1,73498630.3171,id1,0.8089348972122365,0.5
1,73498627.2955,id7,0.03640654781040751,0.5
1,73498617.5643,id5,0.18402903467339007,0.5436777829395052
1,73498617.0634,id3,0.0,1.0
1,73498616.4509,id8,0.13946560943654704
1,73498615.3171,id1,0.8089548742999992,0.25
1,73498612.2955,id7,0.0360972688848336,0.25
1,73498610.6965,id9,0.27065442700621856
1,73498610.6763,id2,0.0,0.8127284935945969,0.13605036037677398
1,73498604.9245,id6,0.5526315789473684,0.1111111111111111
1,73498602.5643,id5,0.18403357937060763,0.5436777829395052
1,73498602.0634,id3,1.0,1.0
1,73498601.4509,id8,0.13844138219466298
1,73498600.3171,id1,0.8089849458172675,0.0
1,73498597.4205,id4,0.20175999999999994
1,73498597.2955,id7,0.03583217266291289,0.0
1,73498595.4139,id10,0.27059062178661064,0.1111111111111111,0.4779306857330134,0.3828289521504602
1,73498587.5643,id5,0.18404042050493516,0.5460988914201916
1,73498587.0634,id3,0.8,1.0
1,73498586.4509,id8,0.1374171549527789
1,73498585.3171,id1,0.8090150173345358,1.0
1,73498582.2955,id7,0.035567076440992676,1.0
1,73498580.6965,id9,0.27065442700621856
1,73498580.6763,id2,0.0,0.8127878553021854,0.13404405826826335
1,73498574.9245,id6,0.5526315789473684,0.0
1,73498572.5643,id5,0.1840472616392627,0.5460988914201916
1,73498572.0634,id3,0.6,1.0
1,73498571.4509,id8,0.13639292771089484
1,73498570.3171,id1,0.8090350650127146,0.75
1,73498567.2955,id7,0.03530198021907246,0.75
1,73498557.5643,id5,0.184051822395481,0.5460988914201916
1,73498557.0634,id3,0.4,1.0
1,73498556.4509,id8,0.1355394050093248
1,73498555.3171,id1,0.8090551126908935,0.5
1,73498552.4205,id4,0.20695999999999998
1,73498552.2955,id7,0.03508106670080496,0.5
1,73498550.6965,id9,0.27183891027539236
1,73498550.6763,id2,0.0,0.8128274296427997,0.1322051577983644
1,73498550.4139,id10,0.2717796265686819,0.0,0.48041479434118867,0.38386454983717105
1,73498544.9245,id6,0.5526315789473684,1.0
1,73498542.5643,id5,0.18405638315169937,0.548519999900878
1,73498542.0634,id3,0.2,1.0
1,73498541.4509,id8,0.13468588230775475
1,73498540.3171,id1,0.8090050640858625,0.25
1,73498537.2955,id7,0.03486015318253794,0.25
1,73498527.5643,id5,0.18404499732015425,0.548519999900878
1,73498527.0634,id3,0.0,1.0
1,73498526.4509,id8,0.13383235960618467
1,73498525.3171,id1,0.8089750631590101,0.0
1,73498522.2955,id7,0.03463923966427093,0.0
1,73498520.6965,id9,0.27361563517915316
1,73498520.6763,id2,0.0,0.812748420203504,0.13053360423762045
1,73498514.9245,id6,0.5526315789473684,0.8888888888888888
1,73498512.5643,id5,0.18403817224482746,0.548519999900878
1,73498512.0634,id3,1.0,1.0
1,73498511.4509,id8,0.13297883690461462
1,73498510.3171,id1,0.8089449916417419,1.0
1,73498507.4205,id4,0.20799999999999996
1,73498507.2955,id7,0.03441832614600392,1.0
1,73498505.4139,id10,0.2753466409148955,0.8888888888888888,0.482902127044274,0.3868260328975187
1,73498497.5643,id5,0.1840313311105,0.5509411083815644
1,73498497.0634,id3,0.8,1.0
1,73498496.4509,id8,0.13212531420304457
1,73498495.3171,id1,0.8089249439635632,0.75
1,73498492.2955,id7,0.034197412627736914,0.75
1,73498490.6965,id9,0.2753923600829139
1,73498490.6763,id2,0.0,0.8126989519995917,0.12886221652370197
1,73498484.9245,id6,0.5526315789473684,0.7777777777777778
1,73498482.5643,id5,0.18402677035428167,0.5509411083815644
1,73498482.0634,id3,0.6,1.0
1,73498481.4509,id8,0.1312717915014745
1,73498480.3171,id1,0.8088748953585321,0.5
1,73498477.2955,id7,0.0339764991094699,0.5
1,73498467.5643,id5,0.18401538452273652,0.5509411083815644
1,73498467.0634,id3,0.4,1.0
1,73498466.4509,id8,0.1305889733402185
1,73498465.3171,id1,0.8088348000021743,0.25
1,73498462.4205,id4,0.20848
1,73498462.2955,id7,0.033799768294856584,0.25
1,73498460.6965,id9,0.27672490376073444
1,73498460.6763,id2,0.0,0.8126099784936541,0.12735810938020686
1,73498460.4139,id10,0.2765845466659387,0.7777777777777778,0.48539268384226925,0.3879053643512278
1,73498454.9245,id6,0.5526315789473684,0.6666666666666666
1,73498452.5643,id5,0.18400626301029982,0.5533622168622508
1,73498452.0634,id3,0.2,1.0
1,73498451.4509,id8,0.12990615517896245
1,73498450.3171,id1,0.8087947046458166,0.0
1,73498447.2955,id7,0.033623037480242784,0.0
1,73498437.5643,id5,0.18399714149786314,0.5533622168622508
1,73498437.0634,id3,0.0,1.0
1,73498436.4509,id8,0.12922333701770639
1,73498435.3171,id1,0.8087646331285481,1.0
1,73498432.2955,id7,0.03344630666562898,1.0
1,73498430.6965,id9,0.27805744743855487
1,73498430.6763,id2,0.0,0.812540722320277,0.12602123802850163
1,73498424.9245,id6,0.5526315789473684,0.5555555555555556
1,73498422.5643,id5,0.18399030036353556,0.5533622168622508
1,73498422.0634,id3,1.0,1.0
1,73498421.4509,id8,0.12854051885645035
1,73498420.3171,id1,0.8087246083626068,0.75
1,73498417.4205,id4,0.20832
1,73498417.2955,id7,0.03326957585101566,0.75
1,73498415.4139,id10,0.28044881220767004,0.5555555555555556,0.4878864647351743,0.39111776470094445
1,73498407.5643,id5,0.1839811949100997,0.5557833253429372
1,73498407.0634,id3,0.8,1.0
1,73498406.4509,id8,0.1278577006951943
1,73498405.3171,id1,0.8086845835966652,0.5
1,73498402.2955,id7,0.033092845036401856,0.5
1,73498400.6965,id9,0.2805744743855494
1,73498400.6763,id2,0.0,0.8124617113641286,0.12468447281875819
1,73498394.9245,id6,0.5526315789473684,0.4444444444444444
1,73498392.5643,id5,0.1839720894566638,0.5557833253429372
1,73498392.0634,id3,0.6,1.0
1,73498391.4509,id8,0.12717488253393824
1,73498390.3171,id1,0.8086445588307237,0.25
1,73498387.2955,id7,0.03291611422178805,0.25
1,73498377.5643,id5,0.1839629840032279,0.5557833253429372
1,73498377.0634,id3,0.4,1.0
1,73498376.4509,id8,0.1264920643726822
1,73498375.3171,id1,0.8086145579038713,0.0
1,73498372.4205,id4,0.20528
1,73458681.134,id8,0.19904149400613685
1,73458680.9286,id7,0.05151703245987262,0.0
1,73458680.6965,id9,0.3778501628664494
1,73458680.6763,id2,0.0,0.7221551498171,0.1945047877438793
1,73458680.4139,id10,0.37889362696556184,0.1111111111111111,0.8384226947950414,0.432190458347794
1,73458678.5652,id1,0.7177963168603307,1.0
1,73458676.7199,id3,0.4,1.0
1,73458676.6381,id5,0.1664429835214579,0.8696064364789343
1,73458674.9245,id6,0.868421052631579,0.0
1,73458666.134,id8,0.19870008492550884
1,73458665.9286,id7,0.05142866705256572,1.0
1,73458663.5652,id1,0.7180966084905168,0.75
1,73458661.7199,id3,0.2,1.0
1,73458661.6381,id5,0.16625435449842726,0.8696064364789343
1,73458651.134,id8,0.1983586758448808
1,73458650.9286,id7,0.051340301645258817,0.75
1,73458650.6965,id9,0.3778501628664494
1,73458650.6763,id2,0.0,0.7227910361269673,0.1938336786172116
1,73458648.5652,id1,0.7184168772084656,0.5
1,73458646.7199,id3,0.0,1.0
1,73458646.6381,id5,0.1660060341695389,0.8696064364789343
1,73458644.9245,id6,0.868421052631579,1.0
1,73458637.4205,id4,0.0
1,73458636.134,id8,0.1980172667642528
1,73458635.9286,id7,0.05125193623795191,0.5
1,73458635.4139,id10,0.37889362696556184,1.0,0.8435725623445642,0.4326259404519494
1,73458633.5652,id1,0.7187371459264144,0.25
1,73458631.7199,id3,1.0,1.0
1,73458631.6381,id5,0.16582194984372586,0.8738820760941952
1,73458621.134,id8,0.19767585768362475
1,73458620.9286,id7,0.0511635708306455,0.25
1,73458620.6965,id9,0.3778501628664494
1,73458620.6763,id2,0.0,0.7234268285602906,0.19316259602603617
1,73458618.5652,id1,0.71904746139569,0.0
1,73458616.7199,id3,0.8,1.0
1,73458616.6381,id5,0.16563560119880444,0.8738820760941952
1,73458614.9245,id6,0.868421052631579,0.8888888888888888
1,73458606.134,id8,0.19733444860299673
1,73458605.9286,id7,0.0510752054233386,0.0
1,73458603.5652,id1,0.7193577768649655,1.0
1,73458601.7199,id3,0.6,1.0
1,73458601.6381,id5,0.165449252553883,0.8738820760941952
1,73458592.4205,id4,0.0
1,73458591.134,id8,0.19699303952236877
1,73458590.9286,id7,0.0509868400160317,1.0
1,73458590.6965,id9,0.3778501628664494
1,73458590.6763,id2,0.0,0.7240428392338686,0.1924915399703549
1,73458590.4139,id10,0.37889362696556184,0.8888888888888888,0.8495416100657502,0.4330523686745682
1,73458588.5652,id1,0.7196781161733304,0.75
1,73458586.7199,id3,0.4,1.0
1,73458586.6381,id5,0.1652651842870707,0.8788274221537437
1,73458584.9245,id6,0.868421052631579,0.7777777777777778
1,73458576.134,id8,0.19665163044174072
1,73458575.9286,id7,0.0508984746087248,0.75
1,73458573.5652,id1,0.7199984554816954,0.5
1,73458571.7199,id3,0.2,1.0
1,73458571.6381,id5,0.16508111602025843,0.8788274221537437
1,73458561.134,id8,0.19648092590142668
1,73458560.9286,id7,0.05085429190507159,0.5
1,73458560.6965,id9,0.37785016286644946
1,73458560.6763,id2,0.0,0.7246787248575814,0.19198826534250643
1,73458558.5652,id1,0.7202687461850293,0.25
1,73458556.7199,id3,0.0,1.0
1,73458556.6381,id5,0.16488566192190107,0.8788274221537437
1,73458554.9245,id6,0.868421052631579,0.6666666666666666
1,73458547.4205,id4,0.0
1,73458546.134,id8,0.1966516304417407
1,73458545.9286,id7,0.0508984746087248,0.25
1,73458545.4139,id10,0.37889362696556195,0.6666666666666666,0.8563508240750208,0.43346523207113924
1,73458543.5652,id1,0.7205590139761262,0.0
1,73458541.7199,id3,1.0,1.0
1,73458541.6381,id5,0.1647589885238366,0.8844552867081197
1,73458531.134,id8,0.19716374406268275
1,73458530.9286,id7,0.051031022719684904,0.0
1,73458530.6965,id9,0.37785016286644946
1,73458530.6763,id2,0.0,0.7252350701624297,0.1926593014965708
1,73458528.5652,id1,0.7208593056063122,1.0
1,73458526.7199,id3,0.8,1.0
1,73458526.6381,id5,0.16463459550388126,0.8844552867081197
1,73458524.9245,id6,0.8947368421052632,0.5555555555555556
1,73458516.134,id8,0.19767585768362475
1,73458515.9286,id7,0.0511635708306455,1.0
1,73458513.5652,id1,0.7211796449146772,0.75
1,73458511.7199,id3,0.6,1.0
1,73458511.6381,id5,0.1645147632401443,0.8844552867081197
1,73458502.4205,id4,0.0
1,73458501.134,id8,0.19818797130456675
1,73458500.9286,id7,0.051296118941605615,0.75
1,73458500.6965,id9,0.3778501628664494
1,73458500.6763,id2,0.0,0.7258510150640867,0.19366590548171334
1,73458500.4139,id10,0.37889362696556184,0.5555555555555556,0.8631774588240684,0.4338780634751959
1,73458498.5652,id1,0.721519961310805,0.5
1,73458496.7199,id3,0.4,1.0
1,73458496.6381,id5,0.1643994756736249,0.8900831512624959
1,73458494.9245,id6,0.8947368421052632,0.4444444444444444
1,73458486.134,id8,0.19870008492550884
1,73458485.9286,id7,0.05142866705256572,0.5
1,73458483.5652,id1,0.7218302061896644,0.25
1,73458481.7199,id3,0.2,1.0
1,73458481.6381,id5,0.16427734697277802,0.8900831512624959
1,73458471.134,id8,0.19921219854645086
1,73458470.9286,id7,0.05156121516352583,0.25
1,73458470.6965,id9,0.37888658572697653
1,73458470.6763,id2,0.0,0.7264966402219327,0.19467256917171766
1,73458468.5652,id1,0.7221004968929984,0.0
1,73458466.7199,id3,0.0,1.0
1,73458466.6381,id5,0.16427460088364654,0.8900831512624959
1,73458464.9245,id6,0.8947368421052632,0.3333333333333333
1,73458457.4205,id4,0.0
1,73458456.134,id8,0.1997243121673929
1,73458455.9286,id7,0.05169376327448643,0.0
1,73458455.4139,id10,0.38246064131177554,0.3333333333333333,0.8699431273251684,0.43730679720636256
1,73458453.5652,id1,0.7223808114354218,1.0
1,73458451.7199,id3,1.0,1.0
1,73458451.6381,id5,0.16433837117569955,0.8956466392172439
1,73458441.134,id8,0.2000657212480209
1,73458440.9286,id7,0.05178212868179284,1.0
1,73458440.6965,id9,0.38140361267397094
1,73458440.6763,id2,0.0,0.7270430484804342,0.19551150118792593
1,73458438.5652,id1,0.7226511021387557,0.75
1,73458436.7199,id3,0.8,1.0
1,73458436.6381,id5,0.16439986108964336,0.8956466392172439
1,73458434.9245,id6,0.8947368421052632,0.2222222222222222
1,73458426.134,id8,0.20057783486896297
1,73458425.9286,id7,0.05191467679275344,0.75
1,73458423.5652,id1,0.7229513937689418,0.5
1,73458421.7199,id3,0.6,1.0
1,73458421.6381,id5,0.16446817607891392,0.8956466392172439
1,73458412.4205,id4,0.0
1,73458411.134,id8,0.20108994848990497
1,73458410.9286,id7,0.052047224903713545,0.5
1,73458410.6965,id9,0.38525318329878583
1,73458410.6763,id2,0.0,0.7276092628833316,0.1965182743368307
1,73458410.4139,id10,0.38642463148229383,0.2222222222222222,0.876631471041485,0.44095477563777724
1,73458408.5652,id1,0.7232716624868906,0.25
1,73458406.7199,id3,0.4,1.0
1,73458406.6381,id5,0.16454103576540208,0.9011328330728481
1,73458404.9245,id6,0.8947368421052632,0.1111111111111111
1,73458396.134,id8,0.201602062110847
1,73458395.9286,id7,0.05217977301467366,0.25
1,73458393.5652,id1,0.7236220027221079,0.0
1,73458391.7199,id3,0.2,1.0
1,73458391.6381,id5,0.16462073658621776,0.9011328330728481
1,73458381.134,id8,0.20211417573178903
1,73458380.9286,id7,0.05231232112563376,0.0
1,73458380.6965,id9,0.38910275392360066
1,73458380.6763,id2,0.0,0.7282747138717064,0.1975251071905954
1,73458378.5652,id1,0.724002343884177,1.0
1,73458376.7199,id3,0.0,1.0
1,73458376.6381,id5,0.16470726248236017,0.9011328330728481
1,73458374.9245,id6,0.8947368421052632,0.0
1,73458367.4205,id4,0.0
1,73458366.134,id8,0.2026262893527311
1,73458365.9286,id7,0.05244486923659436,1.0
1,73458365.4139,id10,0.39415316256575644,0.0,0.8834309519617572,0.4479557615190967
1,73458363.5652,id1,0.7243727317975729,0.75
1,73458361.7199,id3,1.0,1.0
1,73458361.6381,id5,0.16479152405939415,0.9066963210275962
1,73458351.134,id8,0.2031384029736731
1,73458350.9286,id7,0.05257741734755447,0.75
1,73458350.6965,id9,0.3929523245484156
1,73458350.6763,id2,0.0,0.7290196375502619,0.19853199974921273
1,73458348.5652,id1,0.72472307203279,0.5
1,73458346.7199,id3,0.8,1.0
1,73458346.6381,id5,0.16487122488020983,0.9066963210275962
1,73458344.9245,id6,0.8947368421052632,1.0
1,73458336.134,id8,0.20365051659461514
1,73458335.9286,id7,0.05270996545851458,0.5
1,73458333.5652,id1,0.7250734122680073,0.25
1,73458331.7199,id3,0.6,1.0
1,73458331.6381,id5,0.16495092570102554,0.9066963210275962
1,73458322.4205,id4,0.0
1,73458321.134,id8,0.20416263021555717
1,73458320.9286,id7,0.05284251356947469,0.25
1,73458320.6965,id9,0.3968018951732306
1,73458320.6763,id2,0.0,0.7297148698940203,0.19953895201268634
1,73458320.4139,id10,0.3980174281074879,1.0,0.8895208110894381,0.45170352460249946
1,73458318.5652,id1,0.725433776342314,0.0
1,73458316.7199,id3,0.4,1.0
1,73458316.6381,id5,0.1650329068999504,0.9116673966372006
1,73458314.9245,id6,0.9210526315789473,0.8888888888888888
1,73458306.134,id8,0.20467474383649925
1,73458305.9286,id7,0.052975061680434796,0.0
1,73458303.5652,id1,0.7257941404166205,1.0
1,73458301.7199,id3,0.2,1.0
1,73458301.6381,id5,0.16511488809887526,0.9116673966372006
1,73458291.134,id8,0.20518685745744125
1,73458290.9286,id7,0.053107609791395394,1.0
1,73458290.6965,id9,0.39976310334616516
1,73458290.6763,id2,0.0,0.7304299640311673,0.20054596398101807
1,73458288.5652,id1,0.7261644577396003,0.75
1,73458286.7199,id3,0.0,1.0
1,73458286.6381,id5,0.16519913361690847,0.9116673966372006
1,73458284.9245,id6,0.9210526315789473,0.7777777777777778
1,73458277.4205,id4,0.0
1,73458276.134,id8,0.20569897107838328
1,73458275.9286,id7,0.053240157902355506,0.75
1,73458275.4139,id10,0.40515145679991493,0.7777777777777778,0.8945639031147437,0.45822078366815405
1,73458273.5652,id1,0.7265448694920857,0.5
1,73458271.7199,id3,1.0,1.0
1,73458271.6381,id5,0.16528567557205168,0.9157756360036337
1,73458261.134,id8,0.2062110846993253
1,73458260.9286,id7,0.05337270601331561,0.5
1,73458260.6965,id9,0.40390879478827346
1,73458260.6763,id2,0.0,0.7311747921888676,0.2015530356542116
1,73458258.5652,id1,0.7269353050836608,0.25
1,73458256.7199,id3,0.8,1.0
1,73458256.6381,id5,0.1653744979053041,0.9157756360036337
1,73458254.9245,id6,0.9210526315789473,0.6666666666666666
1,73458246.134,id8,0.2067231983202674
1,73458245.9286,id7,0.053505254124275724,0.25
1,73458243.5652,id1,0.7272956691579673,0.0
1,73458241.7199,id3,0.6,1.0
1,73458241.6381,id5,0.16545647910422892,0.9157756360036337
1,73458232.4205,id4,0.0
